기관명,대수,회기,의안번호,의안명,의안종류,발의일,발의자,발의자구분,공동발의여부,대표발의의원,공동발의의원,소관위원회,위원회상정일,위원회의결일,위원회처리결과,본회의상정일,본회의의결일,본회의처리결과,본회의회의록URL
남양주시의회,9,제303회,449,남양주시 건축조례 일부개정조례안,조례안,2024-05-31,박경원 의원 등 11명,의회발의,Y,박경원,조성대 이진환 이정애 김동훈 김상수 이상기 한근수 이경숙 한송연 김지훈(민),도시교통위원회,2024-06-11,2024-06-11,원안가결,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,450,남양주시 대규모 교통유발시설 시민감시단 설치 및 운영 조례 일부개정조례안,조례안,2024-05-31,김상수 의원 등 8명,의회발의,Y,김상수,조성대 이정애 이진환 김동훈 박경원 박은경 김지훈(민),도시교통위원회,2024-06-11,2024-06-11,원안가결,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,451,남양주시 역사 수익시설 관리운영에 관한 조례안,조례안,2024-05-31,이진환 의원 등 12명,의회발의,Y,이진환,조성대 김상수 박경원 김동훈 이정애 원주영 손정자 전혜연 박윤옥 한근수 김지훈(민),도시교통위원회,2024-06-11,2024-06-11,원안가결,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,452,남양주시 자동차정비업 지원 및 자동차관리사업 모범사업자 지정 등에 관한 조례안,조례안,2024-05-31,이정애 의원 등 10명,의회발의,Y,이정애,조성대 박윤옥 박경원 정현미 이수련 한근수 김동훈 김지훈(민) 김상수,도시교통위원회,2024-06-11,2024-06-11,원안가결,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,453,남양주시 도시 및 주거환경정비 조례 일부개정조례안,조례안,,조성대 의원,의회발의,Y,조성대,이정애 이진환 박경원 한근수 김동훈 김상수 김지훈(민),도시위,2024-06-11,2024-06-11,대안반영폐기,,,대안반영폐기,
남양주시의회,9,제303회,454,2023회계연도 예비비 지출 승인안,예산결산,2024-05-31,남양주시장,시장발의,,,,예산결산특별위원회,2024-05-31,2024-05-31,원안가결,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,455,2023회계연도 결산 승인안,예산결산,2024-05-31,남양주시장,시장발의,,,,예산결산특별위원회,2024-05-31,2024-05-31,원안가결,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,456,2023년도 공유재산관리계획 변경안 -퇴계원중학교 운동장 지하주차장 건립,승인안,2024-05-31,남양주시장,시장발의,,,,자치위,2024-06-11,2024-06-11,원안가결,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,457,남양주시 시세 기본 조례 일부개정조례안,조례안,2024-05-31,남양주시장,시장발의,,,,자치행정위원회,2024-06-11,2024-06-11,원안가결,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,458,남양주시 노인복지관 설치운영 조례 일부개정조례안,조례안,2024-05-31,남양주시장,시장발의,,,,복지환경위원회,2024-06-11,2024-06-11,원안가결,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,459,시립어린이집 운영 사무 민간위탁 동의안,동의안,2024-05-31,남양주시장,시장발의,,,,복지환경위원회,2024-06-11,2024-06-11,수정가결,2024-06-19,2024-06-19,수정가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,460,남양주시 영유아보육 조례 일부개정조례안,조례안,2024-05-31,남양주시장,시장발의,,,,복지환경위원회,2024-06-11,2024-06-11,원안가결,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,461,남양주시 문화예술진흥 조례안,조례안,2024-05-31,남양주시장,시장발의,,,,자치행정위원회,2024-06-11,2024-06-11,수정가결,2024-06-19,2024-06-19,수정가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,462,남양주시 공동주택 관리 조례 일부개정조례안,조례안,2024-05-31,남양주시장,시장발의,,,,도시교통위원회,2024-06-11,2024-06-11,원안가결,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,463,남양주시 택시쉼터 운영 및 관리 조례 일부개정조례안,조례안,2024-05-31,남양주시장,시장발의,,,,도시교통위원회,2024-06-11,2024-06-11,원안가결,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,464,남양주-서울 기후동행카드 사업참여를 위한 업무 협약 체결안,동의안,2024-05-31,남양주시장,시장발의,,,,도시교통위원회,2024-06-11,2024-06-11,원안가결,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,465,덕송내각고속화도로 민간투자사업 사업 시행조건 조정에 따른 예산 외 의무부담 및 변경실시 협약 체결안,동의안,2024-05-31,남양주시장,시장발의,,,,도시교통위원회,2024-06-11,2024-06-11,원안가결,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,466,남양주시 빈집 및 소규모주택 정비에 관한 조례 일부개정조례안,조례안,2024-05-31,남양주시장,시장발의,,,,도시교통위원회,2024-06-11,2024-06-11,원안가결,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,467,남양주시 도시 및 주거환경정비 조례 일부개정조례안,조례안,2024-05-31,남양주시장,시장발의,,,,도시교통위원회,2024-06-11,2024-06-11,대안반영폐기,,,대안반영폐기,
남양주시의회,9,제303회,468,구리남양주 광역 폐기물처리시설 설치 및 운영관리에 관한 변경협약 체결안,동의안,,시장,시장발의,,,,보류,,,,,,,
남양주시의회,9,제303회,469,경기 동북부권 공공의료원 남양주시 설립 제2차 촉구 건의안,건의/결의,,박경원 의원,의회발의,,박경원,,,,,,2024-06-10,2024-06-10,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3497
남양주시의회,9,제303회,470,남양주시 도시 및 주거환경정비 조례 일부개정조례안,조례안,,도시교통위원회,의회발의,,,,,,,,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제303회,471,남양주시의회 윤리특별위원회 구성 및 위원 선임의 건,기타,2024-06-19,의장,의회발의,,,,,,,,2024-06-19,2024-06-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3511
남양주시의회,9,제304회,472,의장 선거의 건,기타,2024-06-28,의장,의회발의,,,,본회의,,,,2024-06-28,2024-07-01,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3514
남양주시의회,9,제304회,473,부의장 선거의 건,기타,2024-06-28,의장,의회발의,,,,본회의,,,,2024-06-28,2024-07-01,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3514
남양주시의회,9,제304회,474,상임위원회 구성 및 위원 선임의 건,기타,2024-06-28,의장,의회발의,,,,본회의,,,,2024-06-28,2024-07-01,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3514
남양주시의회,9,제304회,475,자치행정위원회 위원장 선거의 건,기타,2024-06-28,의장,의회발의,,,,본회의,,,,2024-06-28,2024-07-01,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3514
남양주시의회,9,제304회,476,복지환경위원회 위원장 선거의 건,기타,2024-06-28,의장,의회발의,,,,본회의,,,,2024-06-28,2024-07-01,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3514
남양주시의회,9,제304회,477,도시교통위원회 위원장 선거의 건,기타,2024-06-28,의장,의회발의,,,,본회의,,,,2024-06-28,2024-07-01,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3514
남양주시의회,9,제304회,478,운영위원회 구성 및 위원 선임의 건,기타,2024-06-28,의장,의회발의,,,,본회의,,,,2024-06-28,2024-07-01,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3514
남양주시의회,9,제304회,479,운영위원회 위원장 선거의 건,기타,2024-06-28,의장,의회발의,,,,본회의,,,,2024-06-28,2024-07-01,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3514
남양주시의회,9,제305회,480,남양주시의회 교섭단체 구성과 운영에 관한 조례 일부개정조례안,조례안,2024-07-10,이진환 의원,의회발의,,이진환,,운영위,,,계류,,,계류,
남양주시의회,9,제305회,481,남양주시 환경교육 활성화 및 지원 조례안,조례안,2024-07-10,손정자 의원,의회발의,,손정자,,복지위,2024-07-18,2024-07-18,원안가결,2024-07-19,2024-07-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3524
남양주시의회,9,제305회,482,남양주시 도시공원 및 녹지 조례 일부개정조례안,조례안,2024-07-10,손정자 의원,의회발의,,손정자,,복지위,2024-07-18,2024-07-18,원안가결,2024-07-19,2024-07-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3524
남양주시의회,9,제305회,483,남양주시 주차장 조례 일부개정조례안,조례안,2024-07-10,이진환 의원,의회발의,Y,이진환,"박경원 이상기 이수련 김상수 김영실 이경숙 박윤옥 김지훈(국) 정현미 김지훈(민) 정현미, 김지훈(민)",도시위,2024-07-18,2024-07-18,원안가결,2024-07-19,2024-07-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3524
남양주시의회,9,제305회,484,남양주시 리·통·반 설치 및 운영에 관한 조례 일부개정조례안,조례안,2024-07-09,시장,시장발의,,,,자치위,2024-07-18,2024-07-18,원안가결,2024-07-19,2024-07-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3524
남양주시의회,9,제305회,485,남양주시 인구정책 기본 조례안,조례안,2024-07-09,시장,시장발의,,,,자치위,2024-07-18,2024-07-18,원안가결,2024-07-19,2024-07-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3524
남양주시의회,9,제305회,486,남양주시 통합재정안정화기금 설치 및 운용 조례 일부개정조례안,조례안,2024-07-09,시장,시장발의,,,,자치위,2024-07-18,2024-07-18,원안가결,2024-07-19,2024-07-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3524
남양주시의회,9,제305회,487,2023년도 공유재산관리계획 변경안- 진접읍 풍양배드민턴장 설치,승인안,2024-07-09,시장,시장발의,,,,자치위,2024-07-18,2024-07-18,원안가결,2024-07-19,2024-07-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3524
남양주시의회,9,제305회,488,남양주시 청년 기본 조례 일부개정조례안,조례안,2024-07-09,시장,시장발의,,,,자치위,2024-07-18,2024-07-18,원안가결,2024-07-19,2024-07-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3524
남양주시의회,9,제305회,489,남양주시니어클럽 민간위탁 동의안,동의안,2024-07-09,시장,시장발의,,,,복지위,2024-07-18,2024-07-18,원안가결,2024-07-19,2024-07-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3524
남양주시의회,9,제305회,490,시립어린이집 운영 사무 민간위탁 동의안,동의안,2024-07-09,시장,시장발의,,,,복지위,2024-07-18,2024-07-18,원안가결,2024-07-19,2024-07-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3524
남양주시의회,9,제305회,491,남양주시 대중교통 이용편의 증진 조례안,조례안,2024-07-09,시장,시장발의,Y,,대중교통과 금액수정재발송,도시위,2024-07-18,2024-07-18,원안가결,2024-07-19,2024-07-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3524
남양주시의회,9,제305회,492,남양주 남부택시쉼터 운영 민간위탁 동의안,동의안,2024-07-09,시장,시장발의,,,,도시위,2024-07-18,2024-07-18,원안가결,2024-07-19,2024-07-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3524
남양주시의회,9,제305회,493,덕소 재정비촉진지구 재정비촉진계획 변경 의견청취안,의견청취,2024-07-09,시장,시장발의,,,,도시위,2024-07-18,2024-07-18,원안가결,2024-07-19,2024-07-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3524
남양주시의회,9,제305회,494,남양주시 왕숙천유역 하수처리시설 설치 민간투자사업의 한국환경공단 업무 위수탁 동의안,동의안,2024-07-09,시장,시장발의,,,,도시위,2024-07-18,2024-07-18,원안가결,2024-07-19,2024-07-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3524
남양주시의회,9,,495,지방의회법 제정 촉구 결의안,건의/결의,,,,,,,,,,,,,,
남양주시의회,9,제306회,496,남양주시의회 교섭단체 구성과 운영에 관한 조례 일부개정조례안,조례안,2024-08-23,운영위위원장(이진환 의원),의회발의,Y,,박경원 이경숙 전혜연 정현미 한근수 김지훈(민) 한송연 박윤옥,운영위,2024-09-05,2024-09-05,원안가결,2024-09-13,2024-09-13,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3548
남양주시의회,9,제306회,497,남양주시의회 청소년 의회체험활동 지원 조례안,조례안,2024-08-23,전혜연,,Y,,9명,운영위,2024-09-05,2024-09-05,원안가결,2024-09-13,2024-09-13,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3548
남양주시의회,9,제306회,498,남양주시의회 의회기 및 의원배지에 관한 규칙 일부개정규칙안,규칙안,2024-08-23,운영위위원장(이진환 의원),의회발의,Y,,9명,운영위,2024-09-05,2024-09-05,원안가결,2024-09-13,2024-09-13,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3548
남양주시의회,9,제306회,499,남양주시 재난복구지원 군 장병 안전 확보 및 지원에 관한 조례안,조례안,2024-08-23,박은경,,Y,,6명,자치위,2024-09-12,2024-09-12,원안가결,2024-09-13,2024-09-13,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3548
남양주시의회,9,제306회,500,남양주시 어린이놀이시설 안전관리에 관한 조례 일부 개정조례안,조례안,2024-08-23,김동훈,,Y,,7명,자치위,2024-09-12,2024-09-12,원안가결,2024-09-13,2024-09-13,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3548
남양주시의회,9,제306회,501,남양주시 홍보대사 운영 조례 전부개정조례안,조례안,2024-08-23,정현미,,Y,,7명,자치위,2024-09-12,2024-09-12,원안가결,2024-09-13,2024-09-13,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3548
남양주시의회,9,제306회,502,남양주시 인감 및 주민등록 업무담당공무원 보험.공제 등의 가입 조례 일부개정조례안,조례안,2024-08-23,이정애,,Y,,11명,자치위,2024-09-12,2024-09-12,원안가결,2024-09-13,2024-09-13,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3548
남양주시의회,9,제306회,503,남양주시 사무의 민간위탁에 관한 조례 일부개정조례안,조례안,2024-08-23,원주영,,Y,,12명,자치위,2024-09-12,2024-09-12,원안가결,2024-09-13,2024-09-13,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3548
